avg_lat,avg_lon,average_temperature_F,standard_deviation_F,number_of_data_points
37.6816115,-121.760471,65.369,0.175,6
37.681615,-121.7604554,66.092,0.641,5
37.681521,-121.760412,64.108,0.129,5
37.6815166,-121.7603678,64.938,0.68,8
37.6811383,-121.760155,64.436,0.082,4
37.681139,-121.7600888,64.305,0.13,10
37.681139,-121.7599998,64.37,0.071,6
37.6811411,-121.7599232,64.265,0.104,10
37.6811413,-121.7598566,64.306,0.099,10
37.6811394,-121.7597699,64.342,0.052,8
37.6811427,-121.7596977,64.125,0.275,10
37.681433,-121.7601714,65.431,0.828,7
37.6814356,-121.7601347,64.86,1.244,7
37.6814552,-121.7602386,64.864,0.995,5
37.6814664,-121.7602602,64.396,0.919,5
37.6814685,-121.7602427,65.987,1.115,6
37.6814523,-121.7602042,65.3,0.858,6
37.681465,-121.7602254,65.613,1.03,5
37.6814682,-121.760203,65.386,1.407,5
37.6814872,-121.7602543,65.341,0.892,10
37.6814658,-121.7601856,65.505,1.171,5
37.6814656,-121.7601651,65.545,0.936,8
37.6814655,-121.7601377,65.3,1.32,10
37.6814281,-121.7600984,65.022,1.117,7
37.6814283,-121.7600597,65.208,1.092,9
37.6814279,-121.7600248,65.147,1.211,8
37.681431,-121.7599883,65.115,1.085,10
37.6814629,-121.7600976,65.367,1.445,10
37.6814565,-121.7600589,65.374,1.42,8
37.681487,-121.760062,65.777,0.056,4
37.6814552,-121.7600222,65.156,1.469,10
37.6814607,-121.7599827,65.717,1.405,12
37.6814942,-121.7600258,65.705,0.01,4
37.681494,-121.7599815,65.477,0.118,6
37.681507,-121.7602283,65.309,0.01,6
37.6815118,-121.7601542,64.598,0.69,11
37.6815178,-121.760083,64.73,0.797,12
37.6815135,-121.7600045,64.67,0.774,13
37.6814361,-121.759945,64.78,1.084,12
37.6814373,-121.7599081,64.846,0.981,10
37.6814407,-121.7598534,65.097,0.153,7
37.6814652,-121.7599487,65.438,1.821,9
37.6814859,-121.7599052,65.145,1.38,8
37.6814521,-121.7598648,64.782,0.968,14
37.6814558,-121.7598339,64.508,1.135,12
37.6814841,-121.7598708,64.931,1.828,8
37.6814846,-121.7598272,64.893,1.485,10
37.6814388,-121.7596982,65.203,0.021,5
37.6814577,-121.7597957,64.396,1.131,9
37.681457,-121.7597584,64.591,1.064,13
37.6814836,-121.7597925,64.558,1.47,13
37.6814878,-121.7597578,64.332,1.285,12
37.6814579,-121.7597194,64.476,1.419,9
37.6814598,-121.7596789,64.85,1.379,10
37.6814863,-121.7597204,64.217,1.32,13
37.6814815,-121.7596771,63.293,0.839,8
37.6815144,-121.7599329,64.589,0.808,14
37.68152,-121.7598557,64.664,0.611,6
37.6815119,-121.7597223,64.832,0.353,12
37.6816657,-121.7606006,65.831,0.035,12
37.6817428,-121.7606705,65.854,0.109,4
37.681717,-121.7606342,65.793,0.03,5
37.6817792,-121.7606958,66.056,0.048,6
37.6818433,-121.760701,66.128,0.015,7
37.6818558,-121.7605899,65.744,0.782,9
37.6816404,-121.7605509,65.242,0.406,9
37.6816401,-121.7605144,66.3,1.04,7
37.6816737,-121.7605525,65.284,0.403,10
37.6816735,-121.7605162,66.479,1.095,6
37.681645,-121.7604699,65.687,0.566,8
37.6816382,-121.7604555,65.678,0.588,4
37.681674,-121.7604661,65.539,0.499,7
37.6816741,-121.7604516,65.742,0.574,7
37.6817068,-121.7605517,65.262,0.4,9
37.6817053,-121.7605237,66.389,0.99,6
37.6817361,-121.760562,65.012,0.054,7
37.6817353,-121.7605174,66.11,0.717,11
37.6817105,-121.7604728,65.513,0.53,6
37.681704,-121.7604466,65.656,0.494,5
37.681743,-121.7604779,65.756,0.618,9
37.6817327,-121.760455,66.294,0.519,4
37.6817349,-121.7603884,65.28,0.051,11
37.6817465,-121.7603242,65.356,0.143,8
37.6817436,-121.7602876,65.602,0.623,10
37.6817668,-121.760566,65.023,0.01,5
37.681772,-121.7605155,66.866,0.395,4
37.6817979,-121.760561,65.459,0.721,7
37.6817916,-121.7605268,66.898,0.375,5
37.681763,-121.7604739,65.826,0.351,9
37.6817655,-121.7604395,65.537,0.261,11
37.6817998,-121.7604782,65.584,0.341,5
37.6817967,-121.7604416,65.827,0.488,7
37.6818192,-121.7605673,65.528,0.773,6
37.6818353,-121.7605665,65.156,0.325,4
37.6818352,-121.7605478,66.322,0.899,4
37.681826,-121.7605136,65.595,0.58,5
37.6818556,-121.760559,65.773,0.858,11
37.68182,-121.760459,66.628,0.017,4
37.6817658,-121.7603992,65.537,0.358,13
37.6817624,-121.7603613,65.625,0.488,14
37.6817903,-121.7604049,66.313,0.282,7
37.6817688,-121.7603282,65.91,0.562,12
37.6817649,-121.7602903,65.77,0.558,10
37.6818972,-121.7608402,66.308,0.072,6
37.6819144,-121.7607549,66.339,0.264,7
37.6819434,-121.7608564,66.299,0.695,10
37.6819471,-121.7608219,66.361,0.707,14
37.6819752,-121.7608696,65.815,0.99,5
37.6819741,-121.7608484,65.804,0.865,7
37.6819762,-121.7608215,65.836,0.999,12
37.6819524,-121.7607841,66.24,0.811,14
37.6819539,-121.7607467,65.91,1.025,9
37.6819765,-121.7607871,66.056,0.982,11
37.6819737,-121.7607504,66.192,0.861,14
37.6819228,-121.7607098,66.491,0.269,11
37.6819236,-121.7606713,65.62,0.825,9
37.6818798,-121.7606015,65.376,0.801,4
37.6818788,-121.7605824,65.728,0.803,5
37.6818962,-121.7606032,65.079,0.255,4
37.6819176,-121.7606306,65.478,0.818,12
37.6819199,-121.7605964,66.065,0.796,14
37.6819558,-121.760719,65.834,1.032,9
37.6819515,-121.7607005,65.66,0.932,4
37.6819436,-121.7606712,65.966,0.928,9
37.6819845,-121.7607052,65.21,0.0,4
37.6819742,-121.7606688,65.228,0.018,5
37.681947,-121.7606332,66.034,0.781,12
37.681952,-121.7605932,66.281,0.69,4
37.6820595,-121.7608675,65.8,0.422,12
37.681886,-121.7605635,66.542,0.666,6
37.6818886,-121.7605264,66.639,0.03,5
37.6819247,-121.7605629,66.658,0.018,7
37.6819219,-121.7605269,66.629,0.026,7
37.6819559,-121.7605301,66.673,0.052,8
37.6817419,-121.7602524,65.636,0.648,9
37.6817383,-121.7602154,65.834,0.725,9
37.681743,-121.7601842,65.426,0.682,6
37.6817428,-121.7601678,65.678,0.758,4
37.6817305,-121.7601468,65.43,0.14,4
37.6817295,-121.7601245,65.826,0.691,4
37.681741,-121.7601485,66.011,0.979,4
37.6817271,-121.7600907,65.796,0.657,7
37.6817478,-121.7600886,65.577,0.423,5
37.681727,-121.7600708,65.682,0.61,5
37.6817255,-121.7600518,65.864,0.65,6
37.6817444,-121.7600698,65.48,0.346,5
37.681743,-121.7600475,65.741,0.455,4
37.681726,-121.7600128,65.57,0.245,4
37.6817452,-121.7600138,65.563,0.394,5
37.6817295,-121.7599958,65.741,0.443,4
37.6817296,-121.7599764,65.854,0.344,5
37.6817442,-121.7599734,65.347,0.123,5
37.6817662,-121.7602486,65.552,0.284,10
37.681765,-121.7602146,65.501,0.272,12
37.6817647,-121.7601774,65.6,0.267,9
37.6817562,-121.7601408,65.75,0.294,6
37.6817525,-121.7601105,65.687,0.333,4
37.6817386,-121.759955,65.742,0.575,7
37.6817403,-121.7599393,65.372,0.464,7
37.6817302,-121.7599174,65.455,0.247,5
37.681731,-121.7598986,65.242,0.316,5
37.6817398,-121.7599196,65.554,0.603,9
37.6817375,-121.7599008,65.138,0.729,4
37.6817315,-121.759879,65.399,0.428,4
37.6817426,-121.7598782,65.588,0.786,5
37.6817391,-121.7598613,65.087,0.358,7
37.6817355,-121.7598327,64.871,0.401,12
37.6817278,-121.759786,64.71,0.12,4
37.6817408,-121.7598053,65.453,0.438,6
37.6817382,-121.7597847,65.438,0.421,6
37.681744,-121.7597682,65.174,0.498,4
37.6817402,-121.7597476,65.127,0.541,8
37.681712,-121.75968,65.03,0.931,5
37.6817313,-121.7597169,65.038,0.554,14
37.6817341,-121.7596844,65.255,0.5,10
37.6817622,-121.7598595,66.042,0.045,4
37.681758,-121.7598228,65.502,0.319,4
37.681772,-121.7598257,65.702,0.103,6
37.6818015,-121.759853,65.921,0.138,4
37.6817883,-121.7598367,65.96,0.451,6
37.6817872,-121.7598254,66.124,0.398,5
37.6818247,-121.759857,65.867,0.157,4
37.6818261,-121.7598332,66.017,0.351,12
37.6818594,-121.7598601,65.976,0.02,7
37.6818554,-121.7598368,65.826,0.361,5
37.6817734,-121.7598045,65.544,0.456,11
37.6817556,-121.7596984,64.908,0.048,5
37.6818893,-121.75987,65.936,0.027,6
37.681886,-121.7598278,66.043,0.431,10
37.6819207,-121.7598711,65.894,0.025,7
37.681918,-121.7598216,65.847,0.462,5
37.6819498,-121.7598355,65.669,0.207,6
37.6819782,-121.7598835,65.773,0.017,4
37.6819812,-121.7598281,65.606,0.199,8
37.6819607,-121.7598063,66.264,0.039,9
37.6820075,-121.759865,65.7,0.009,4
37.6820134,-121.7598306,65.66,0.194,5
37.682047,-121.759855,65.687,0.067,4
37.6820401,-121.7598317,65.614,0.19,7
37.6820744,-121.7598614,65.684,0.06,9
37.6820726,-121.7598224,65.804,0.388,7
37.6821056,-121.759863,65.678,0.031,7
37.6821028,-121.7598268,65.653,0.373,8
37.6820325,-121.7598045,66.149,0.033,6
37.6802494,-121.7595891,63.425,0.113,14
37.6802616,-121.7594729,63.284,0.022,8
37.6802632,-121.7593904,63.667,0.791,11
37.6802876,-121.7595992,65.462,0.143,5
37.6803113,-121.7596511,64.876,1.047,7
37.6803143,-121.759631,64.031,0.693,6
37.68032,-121.7596014,65.1,0.869,11
37.6802954,-121.7595663,64.916,0.821,9
37.6802918,-121.7595305,64.762,0.804,10
37.6803158,-121.7595758,65.098,0.86,4
37.6803756,-121.759612,64.523,0.583,7
37.6803454,-121.759564,65.262,0.844,10
37.6803448,-121.759525,64.461,1.094,5
37.6802927,-121.7594914,64.906,0.734,10
37.6802912,-121.75945,64.979,0.645,6
37.680319,-121.7594798,64.292,0.84,6
37.6803222,-121.7594506,64.573,0.909,11
37.6802849,-121.7594108,64.872,0.665,8
37.6802812,-121.7593632,64.157,0.742,4
37.6802952,-121.7593872,63.729,0.171,4
37.6803015,-121.759368,64.656,1.319,4
37.6803216,-121.7594167,65.032,0.855,9
37.680319,-121.7593719,64.277,0.977,13
37.6803619,-121.7594687,65.087,0.497,11
37.6803717,-121.7593822,64.09,0.635,14
37.6802934,-121.7593354,65.464,0.266,10
37.6803767,-121.7593337,64.064,0.378,13
37.6805016,-121.7596393,65.071,0.638,7
37.6805012,-121.759601,64.918,0.722,8
37.680479,-121.7595232,65.078,0.735,6
37.6804998,-121.7595647,64.964,0.682,6
37.6804292,-121.7593823,63.706,0.167,9
37.6804805,-121.7594952,64.445,0.679,4
37.6804762,-121.759448,64.067,0.169,4
37.6805053,-121.7594895,65.388,0.056,8
37.6805101,-121.7594524,64.494,0.237,8
37.6804835,-121.7594048,64.393,0.27,13
37.6805472,-121.7595526,64.188,1.549,10
37.6806225,-121.7595141,65.396,0.314,14
37.6805334,-121.759485,64.806,0.341,9
37.6805667,-121.7594922,64.591,1.19,13
37.6805548,-121.7593958,64.738,0.032,5
37.6805955,-121.7594932,64.878,1.047,12
37.6806083,-121.7594273,64.829,0.055,6
37.6804098,-121.7593378,63.828,0.338,10
37.6804227,-121.7592993,63.659,0.127,6
37.6804494,-121.759332,64.101,0.145,5
37.680446,-121.7593075,64.061,0.221,6
37.6804114,-121.7592633,63.96,0.284,9
37.6804215,-121.759226,63.752,0.258,4
37.680441,-121.7592236,63.831,0.192,5
37.6804866,-121.7593161,64.506,0.055,10
37.680491,-121.7592464,64.464,0.02,9
37.6804408,-121.7591786,63.756,0.228,12
37.6804827,-121.7591832,64.458,0.009,4
37.6804735,-121.7591465,64.308,0.245,8
37.6805348,-121.7592886,64.603,0.064,11
37.680533,-121.759185,64.432,0.031,4
37.680668,-121.7596017,64.733,0.663,6
37.6806845,-121.759649,65.273,0.606,4
37.680694,-121.7596542,64.85,0.674,8
37.6806937,-121.7596317,65.177,0.75,6
37.6806823,-121.7596188,64.774,0.596,4
37.680684,-121.7595964,65.178,0.825,5
37.6806988,-121.7595942,65.314,0.556,4
37.6806606,-121.7595183,65.58,0.311,11
37.6806855,-121.7595755,65.007,0.834,4
37.6806956,-121.7595726,64.695,0.262,5
37.6806966,-121.7595548,65.149,0.6,8
37.6806854,-121.7595314,65.224,0.893,12
37.6807226,-121.7595358,64.649,0.236,11
37.6807493,-121.7595259,64.628,0.171,9
37.6806632,-121.7594765,64.031,0.935,4
37.6806614,-121.7594479,64.063,1.083,7
37.6806896,-121.7594828,64.26,0.836,5
37.6806919,-121.7594519,63.868,1.045,7
37.6807191,-121.7594837,64.461,0.691,11
37.6807154,-121.7594528,63.856,0.998,5
37.6807512,-121.7594938,64.064,0.8,6
37.6807532,-121.759457,64.578,0.787,10
37.6807383,-121.7594258,62.828,0.13,6
37.6807846,-121.7596437,65.104,0.593,9
37.6807917,-121.7596081,65.117,0.566,7
37.6808091,-121.759639,64.837,0.684,7
37.6808075,-121.7596018,65.087,0.586,13
37.6807901,-121.7595609,64.749,0.104,8
37.6808119,-121.759562,65.327,0.582,14
37.6808178,-121.7595376,65.592,0.292,5
37.6808197,-121.7595176,65.295,0.514,10
37.6807839,-121.7594912,64.475,0.597,11
37.6807798,-121.7594552,65.004,0.026,12
37.6808159,-121.7594926,64.77,0.931,14
37.680806,-121.7594512,64.964,0.062,6
37.680795,-121.7594213,63.016,0.188,10
37.6808362,-121.7594948,65.059,1.036,5
37.6808488,-121.7594835,65.159,0.621,6
37.6808434,-121.7594527,64.722,0.921,9
37.6808696,-121.7594828,64.768,0.831,12
37.6808768,-121.7594545,64.948,0.846,14
37.680856,-121.7594275,62.936,0.135,6
37.680997,-121.7595125,64.22,0.302,4
37.6809043,-121.759489,64.063,0.598,7
37.6809058,-121.7594531,64.57,1.167,13
37.6809345,-121.7594888,64.567,0.831,11
37.6809365,-121.7594567,64.162,1.057,13
37.6809215,-121.759423,65.666,0.137,6
37.6809687,-121.7594863,64.455,0.951,14
37.6809663,-121.7594592,64.117,1.218,11
37.6809923,-121.7594908,64.389,1.087,11
37.6809987,-121.7594553,64.216,1.245,9
37.6809723,-121.7593945,65.723,0.062,6
37.6810432,-121.7595218,64.169,0.393,13
37.6810954,-121.759603,63.868,0.435,7
37.6811238,-121.7596423,63.806,0.308,9
37.6811265,-121.759605,64.0,0.348,4
37.6810875,-121.7595536,63.849,0.439,11
37.6810264,-121.7594889,64.156,1.335,9
37.6810283,-121.7594456,64.246,1.284,7
37.6810588,-121.7594883,63.668,1.293,9
37.681057,-121.7594528,63.983,1.496,6
37.6810503,-121.7594137,65.13,0.54,9
37.68109,-121.7594859,63.774,1.217,9
37.681091,-121.7594586,63.763,1.354,5
37.6811225,-121.7594862,63.701,1.132,11
37.6811148,-121.7594538,64.767,1.111,5
37.6811081,-121.7594117,65.046,0.515,10
37.6808055,-121.7580305,63.327,0.083,8
37.68081,-121.7579114,63.68,0.174,11
37.6809708,-121.7580806,63.954,0.144,5
37.6810731,-121.758069,63.942,0.272,12
37.6810783,-121.757862,64.284,0.149,12
37.6807632,-121.7575352,64.231,0.01,5
37.680833,-121.757788,63.828,0.031,4
37.6808652,-121.7577142,63.96,0.211,9
37.680814,-121.7576195,64.269,0.009,4
37.6807822,-121.7575612,64.234,0.025,9
37.6808566,-121.7576569,64.241,0.145,7
37.6808368,-121.7575104,64.193,0.014,8
37.6809163,-121.7577127,64.313,0.026,6
37.6809954,-121.7578028,64.576,0.079,5
37.6809665,-121.757739,64.481,0.07,4
37.6809032,-121.757638,64.011,0.063,5
37.6809358,-121.7575875,64.13,0.021,4
37.6809822,-121.7575447,64.233,0.115,11
37.6810431,-121.75754,64.441,0.075,7
37.6811035,-121.7575533,64.49,0.067,11
37.6809258,-121.7575202,64.231,0.021,5
37.6810464,-121.7574951,64.461,0.086,8
37.6810622,-121.7574177,64.618,0.057,10
37.6811067,-121.7574953,64.226,0.118,6
37.6811019,-121.757318,64.637,0.118,12
37.6811486,-121.7596156,64.184,0.183,9
37.681152,-121.7595617,64.385,0.177,7
37.6811483,-121.7595263,64.526,0.138,6
37.6811835,-121.7595258,64.445,0.034,6
37.6811505,-121.7594929,63.99,0.873,13
37.6811545,-121.7594573,64.853,0.45,6
37.68119,-121.7595005,64.496,0.828,6
37.681188,-121.759478,64.157,1.354,4
37.6811778,-121.75946,64.945,0.382,4
37.681168,-121.7594169,65.079,0.519,10
37.6812036,-121.7594966,64.181,1.103,7
37.6812068,-121.7594775,64.576,1.023,4
37.6812195,-121.7594995,64.953,1.027,4
37.681219,-121.7594798,63.774,1.101,5
37.6812352,-121.759501,64.945,1.06,4
37.6812332,-121.7594795,64.004,1.153,4
37.681249,-121.759499,64.368,1.203,4
37.6812475,-121.7594765,64.367,1.073,6
37.6812273,-121.7594194,65.084,0.463,9
37.6812652,-121.7594797,64.022,1.084,6
37.6812819,-121.7594991,64.77,1.068,7
37.6812822,-121.7594772,64.224,1.329,5
37.6812768,-121.7594498,65.171,0.418,6
37.681299,-121.7594975,64.342,1.279,4
37.681311,-121.7594988,64.609,1.308,5
37.6813122,-121.7594758,64.065,1.31,5
37.6813052,-121.7594538,65.219,0.437,4
37.6812862,-121.759404,64.823,0.01,4
37.6813275,-121.7594978,64.214,1.232,6
37.6813272,-121.759476,64.562,1.376,4
37.6813432,-121.7594822,64.738,1.18,4
37.6813352,-121.7594603,64.811,1.206,6
37.6813602,-121.7594841,64.139,1.219,8
37.6813754,-121.759481,64.36,1.388,5
37.681364,-121.7594625,64.56,1.28,8
37.6813464,-121.759404,64.882,0.008,5
37.681461,-121.7596452,64.598,1.33,13
37.6814664,-121.7596058,63.381,1.136,5
37.6814815,-121.7596392,63.947,1.093,11
37.6814832,-121.7596133,64.118,1.522,6
37.6814806,-121.7595914,64.357,1.419,5
37.6814943,-121.759613,64.529,0.882,7
37.6814972,-121.759595,64.679,0.546,4
37.6814706,-121.7595614,64.159,1.481,5
37.6814629,-121.7595321,64.44,1.035,9
37.6814827,-121.7595741,64.475,1.234,7
37.6814805,-121.7595585,64.576,1.345,4
37.6814933,-121.759557,64.295,1.256,6
37.6814971,-121.7595378,64.864,0.952,8
37.6814941,-121.759518,63.559,1.084,7
37.6813892,-121.7594806,63.612,1.093,5
37.681405,-121.759482,64.013,0.995,8
37.6813967,-121.7594599,64.259,1.614,7
37.6814278,-121.7594895,64.206,1.169,13
37.6814274,-121.7594579,64.518,1.584,9
37.681413,-121.7593952,64.895,0.015,6
37.6814578,-121.7594805,64.083,1.233,13
37.6814522,-121.7594458,63.622,2.094,4
37.6814667,-121.7594626,64.297,1.613,7
37.6814648,-121.759448,62.892,1.695,4
37.6814818,-121.7594996,64.382,1.679,5
37.681495,-121.7594963,64.37,1.434,6
37.6814813,-121.7594605,63.51,1.297,11
37.6814809,-121.7594446,63.082,1.444,8
37.6814966,-121.7594592,64.591,1.716,5
37.6814961,-121.7594458,63.932,1.586,10
37.6814596,-121.7594172,62.683,1.252,5
37.6814943,-121.7594264,61.988,0.132,9
37.6815107,-121.7596237,65.144,0.529,6
37.681512,-121.7594868,65.628,0.245,4
37.6815135,-121.7594618,64.953,1.286,4
37.6815111,-121.7594436,64.352,1.706,12
37.6815267,-121.759459,64.737,1.123,7
37.6815257,-121.7594415,64.852,1.377,10
37.681544,-121.7594423,65.219,1.113,6
37.6815558,-121.7594384,65.196,1.269,5
37.6815108,-121.7594245,63.119,1.907,6
37.6815273,-121.7594268,63.998,1.954,9
37.6815426,-121.759423,62.686,1.591,8
37.681556,-121.7594234,63.402,1.982,7
37.6815602,-121.759411,63.347,1.913,4
37.681557,-121.7593756,64.08,0.795,5
37.6815733,-121.7594405,65.138,1.157,6
37.681589,-121.7594417,64.575,1.549,7
37.6816035,-121.7594415,64.322,1.261,6
37.6816187,-121.7594408,64.18,0.904,9
37.6815739,-121.759422,64.603,1.756,7
37.6815744,-121.7594062,63.27,1.819,8
37.681589,-121.759425,64.008,1.309,5
37.681588,-121.7594049,63.041,1.684,10
37.6815861,-121.7593751,64.015,0.785,8
37.6816008,-121.75942,63.758,1.413,6
37.6816058,-121.7594043,63.407,1.559,6
37.6816182,-121.7594267,64.475,1.297,13
37.6816205,-121.7594045,63.131,1.682,8
37.681607,-121.7593849,64.171,1.312,7
37.6815614,-121.7593117,63.276,0.067,7
37.6815565,-121.7592447,63.199,0.19,11
37.681581,-121.7593298,63.277,0.138,8
37.681585,-121.759243,63.167,0.032,6
37.6815606,-121.7591618,63.523,0.495,14
37.6815603,-121.7590922,63.352,0.17,9
37.6815954,-121.7591605,64.243,0.72,14
37.6815758,-121.7590871,63.768,0.421,12
37.6815634,-121.7590106,63.334,0.008,5
37.6815792,-121.7590323,63.75,0.322,10
37.6815819,-121.7589936,63.683,0.261,7
37.6815785,-121.7589542,63.731,0.31,13
37.6815769,-121.7589206,63.729,0.236,14
37.68161,-121.7589592,64.448,0.434,6
37.6815403,-121.7588607,64.082,0.078,6
37.6815459,-121.758794,64.143,0.531,7
37.6815809,-121.7588782,63.756,0.499,12
37.6815823,-121.7588398,63.902,0.56,13
37.6815848,-121.7588001,64.118,0.697,13
37.6815831,-121.7587632,64.13,0.664,13
37.6815444,-121.7587106,63.73,0.035,5
37.6815492,-121.7586364,63.828,0.055,5
37.6815861,-121.7587288,64.123,0.627,13
37.6815708,-121.7587,64.247,0.748,4
37.681594,-121.758701,63.864,0.455,4
37.681593,-121.7586818,63.91,0.553,5
37.6815728,-121.7586455,64.265,0.779,4
37.6815927,-121.7586618,63.815,0.365,6
37.6815822,-121.7586195,63.864,0.58,10
37.681599,-121.7586098,64.279,0.351,4
37.681583,-121.7585778,63.74,0.43,12
37.6815792,-121.7585392,63.749,0.363,12
37.6816004,-121.7585356,63.936,0.25,5
37.6815822,-121.7585003,63.713,0.352,14
37.681582,-121.7584607,63.75,0.419,12
37.6815992,-121.7584992,64.116,0.338,4
37.6816747,-121.7596242,66.518,0.053,6
37.6816518,-121.7595172,65.327,1.099,6
37.6816761,-121.7595666,64.938,0.905,8
37.6816681,-121.7595304,64.346,0.143,8
37.6817067,-121.7596387,64.536,0.122,7
37.6816985,-121.759604,64.46,0.122,6
37.6817348,-121.7596436,65.298,0.514,9
37.6817346,-121.759605,65.531,0.11,7
37.6816992,-121.75957,64.656,0.645,4
37.6817327,-121.759566,65.531,0.089,7
37.6817337,-121.759523,65.468,0.119,6
37.6816459,-121.7594859,65.059,1.062,8
37.6816441,-121.7594469,64.292,1.284,14
37.6816738,-121.7594418,63.539,0.945,6
37.6816354,-121.7594226,64.49,1.228,9
37.6816327,-121.7594008,63.215,1.679,6
37.6816501,-121.7594229,64.812,1.273,11
37.681648,-121.7594023,63.909,2.103,7
37.6816468,-121.7593872,64.427,1.456,6
37.6816647,-121.7594223,65.09,1.055,6
37.6816799,-121.7594215,64.987,1.25,8
37.681682,-121.759399,64.062,1.589,4
37.6816699,-121.7593881,63.651,2.001,8
37.6816983,-121.7594373,63.593,0.917,6
37.6817348,-121.7594926,65.455,0.156,5
37.6817321,-121.7594439,64.959,0.956,13
37.6816991,-121.7594203,65.655,0.424,7
37.6817124,-121.7594225,64.925,1.205,11
37.6817119,-121.7594023,64.208,1.409,9
37.6817056,-121.7593842,63.358,2.129,9
37.6817279,-121.7594219,64.717,1.413,8
37.6817263,-121.7594028,64.625,1.426,6
37.6817431,-121.7594279,65.169,0.947,7
37.6817442,-121.7594015,64.533,1.401,8
37.6817374,-121.7593816,63.248,2.035,7
37.6817597,-121.7595942,64.845,0.03,11
37.6817633,-121.7594472,64.968,0.941,11
37.6817956,-121.7594431,64.612,1.11,9
37.6817571,-121.759427,65.356,0.956,8
37.681759,-121.7594045,64.031,1.66,6
37.6817717,-121.7594253,65.272,1.011,7
37.6817732,-121.7594065,64.04,1.957,4
37.6817668,-121.7593829,63.736,1.767,12
37.6817883,-121.759423,65.12,1.195,9
37.6817895,-121.7594055,65.555,1.306,6
37.6818045,-121.7594247,65.111,1.036,6
37.681805,-121.759403,64.45,1.774,4
37.6817903,-121.7593826,63.937,1.741,7
37.6818022,-121.759383,63.576,1.697,4
37.6818394,-121.7594447,64.908,1.056,14
37.6818197,-121.7594238,65.087,1.042,6
37.6818355,-121.759425,64.814,1.249,4
37.6818322,-121.7594053,64.115,2.011,6
37.6818182,-121.7593857,64.208,1.595,6
37.6818192,-121.7593708,63.68,1.863,5
37.6818352,-121.759385,64.71,1.504,4
37.681837,-121.7593668,65.07,1.594,5
37.68185,-121.7594248,64.661,1.306,6
37.6818486,-121.759406,63.946,1.902,5
37.6818635,-121.7594252,64.157,1.347,6
37.6818678,-121.7594098,65.246,1.658,4
37.6818645,-121.7593847,63.869,1.754,6
37.6818645,-121.75937,64.81,1.708,4
37.6816617,-121.7592918,64.353,0.135,11
37.6816435,-121.759146,64.85,0.233,4
37.6816685,-121.7591476,64.787,0.277,8
37.6816568,-121.7590874,64.357,0.111,8
37.6817082,-121.759135,65.061,0.017,4
37.6818166,-121.7591209,65.143,0.036,14
37.6819001,-121.7594414,65.266,0.502,9
37.6818803,-121.7594253,64.333,1.306,7
37.6818936,-121.7594221,64.768,1.29,7
37.6818945,-121.7594032,64.486,2.011,4
37.6818816,-121.7593812,64.234,1.717,5
37.6818802,-121.7593725,64.0,2.097,4
37.6818945,-121.759381,64.463,1.67,6
37.6818975,-121.7593728,64.08,2.17,4
37.6819106,-121.7594242,64.434,1.325,8
37.6819095,-121.7594032,65.017,1.659,4
37.681925,-121.759424,64.85,1.389,10
37.6819118,-121.7593812,64.81,1.784,4
37.681912,-121.7593708,63.923,2.062,4
37.6819256,-121.7593797,63.598,1.853,7
37.6819763,-121.7594389,65.128,0.475,7
37.6819406,-121.7594215,65.115,1.197,11
37.6819556,-121.7594234,64.588,1.528,11
37.6819402,-121.7593823,64.388,1.814,6
37.6819574,-121.7593811,64.267,1.856,8
37.6819734,-121.7594226,64.78,1.52,10
37.6819881,-121.7594241,64.98,1.438,9
37.6819734,-121.7593818,64.155,1.987,5
37.6819896,-121.7593832,64.301,1.972,8
37.6820128,-121.7594382,65.595,0.672,5
37.6820406,-121.7594377,65.016,1.321,13
37.6820031,-121.7594233,64.724,1.601,10
37.6820196,-121.7594297,64.246,1.925,7
37.6820028,-121.759383,63.866,2.015,6
37.6820178,-121.7593822,64.296,1.919,8
37.6820341,-121.7594012,64.751,1.611,8
37.6820492,-121.7594272,64.256,2.465,4
37.6820512,-121.7594016,64.89,1.622,5
37.6820331,-121.7593821,64.156,1.965,7
37.6820498,-121.7593823,64.13,2.037,9
37.682075,-121.7594434,65.221,0.517,5
37.6821067,-121.759441,64.497,1.795,10
37.682065,-121.7594293,64.574,2.014,6
37.6820652,-121.7594007,64.982,1.485,6
37.6820805,-121.7594277,64.067,2.151,6
37.6820799,-121.7594004,63.682,2.019,8
37.6820641,-121.7593839,63.745,1.918,8
37.6820972,-121.7594282,65.088,1.712,5
37.682096,-121.7594018,64.726,1.696,9
37.6821104,-121.759422,64.134,2.061,5
37.6821116,-121.7594057,64.477,1.898,7
37.6820957,-121.759381,64.964,1.481,6
37.6821122,-121.7593825,65.156,1.562,6
37.681898,-121.7591265,65.255,0.01,4
37.6819708,-121.7591458,65.147,0.039,6
37.6819725,-121.7590698,65.834,0.009,6
37.6820262,-121.759156,65.156,0.025,5
37.6820295,-121.759108,65.81,0.063,6
37.6820906,-121.7591542,65.434,0.347,9
37.6820912,-121.7591014,65.498,0.511,5
37.6816616,-121.7590071,64.532,0.232,9
37.6816609,-121.7589176,65.32,0.022,8
37.6817219,-121.758949,65.295,0.104,11
37.6817009,-121.7588481,65.254,0.051,7
37.6817872,-121.7589875,65.561,0.034,4
